,score_tmdb,votes_tmdb,votes_ml,score_ml,popularity,january,february,march,april,may,june,july,august,september,october,november,december
4095,4.8,297,274,2.065693430656934,7.131,0,0,0,1,0,0,0,0,0,0,0,0
4096,7.5,14399,26682,3.8481935387152384,32.746,0,0,0,1,0,0,0,0,0,0,0,0
4097,6.2,779,918,3.13562091503268,7.6339999999999995,0,0,0,0,1,0,0,0,0,0,0,0
4098,6.4,124,394,3.404822335025381,5.9479999999999995,0,0,0,1,0,0,0,0,0,0,0,0
4099,7.7,638,2691,3.930323299888517,5.622999999999999,1,0,0,0,0,0,0,0,0,0,0,0
4100,6.2,108,58,3.112068965517241,5.468999999999999,0,0,0,0,0,0,1,0,0,0,0,0
4101,6.0,1615,1657,3.0497887748943877,7.197,0,0,0,0,1,0,0,0,0,0,0,0
4102,6.5,3284,3527,3.216898213779416,14.543,0,0,0,0,1,0,0,0,0,0,0,0
4103,7.8,201,209,3.715311004784689,5.452000000000001,0,0,0,0,0,1,0,0,0,0,0,0
4104,5.6,137,309,2.8527508090614884,6.237,0,0,0,1,0,0,0,0,0,0,0,0
4105,5.8,4199,8271,2.9157296578406475,14.747,0,0,0,0,1,0,0,0,0,0,0,0
4106,5.4,304,213,2.6784037558685445,7.455,0,0,1,0,0,0,0,0,0,0,0,0
4107,6.3,931,2125,2.8117647058823527,6.843999999999999,0,0,0,0,1,0,0,0,0,0,0,0
4108,6.2,1080,911,3.12403951701427,9.071,0,0,0,0,1,0,0,0,0,0,0,0
4109,5.7,93,96,2.890625,6.7989999999999995,0,0,0,0,1,0,0,0,0,0,0,0
4110,7.0,5727,11540,3.6194540727902944,16.529,0,0,0,0,0,1,0,0,0,0,0,0
4111,5.5,1817,2652,2.588800904977376,16.194000000000003,0,0,0,0,0,1,0,0,0,0,0,0
4112,7.2,227,658,3.762158054711246,6.603,0,0,0,0,0,0,0,0,0,1,0,0
4113,6.1,48,45,2.6,3.83,0,0,0,0,0,0,0,0,1,0,0,0
4114,5.1,1620,2081,2.4406535319557903,11.409,0,0,0,0,0,1,0,0,0,0,0,0
4115,6.2,5690,5677,3.1978157477540954,15.878,0,0,0,0,0,1,0,0,0,0,0,0
4116,8.0,10176,28116,4.007344572485418,22.901999999999997,0,0,0,0,0,1,0,0,0,0,0,0
4117,6.4,3916,5354,3.2443033246171087,12.286,0,0,0,0,0,1,0,0,0,0,0,0
4118,6.2,5055,7629,3.151199370821864,16.805999999999997,0,0,0,0,0,0,1,0,0,0,0,0
4119,6.1,1735,3413,3.1612950483445648,8.085,0,0,0,0,0,1,0,0,0,0,0,0
4120,5.9,16,25,2.56,1.4,0,0,0,0,0,0,0,0,1,0,0,0
4121,6.3,62,115,3.3391304347826085,14.074000000000002,0,0,0,0,0,0,1,0,0,0,0,0
4122,6.4,152,533,3.5225140712945597,4.912,0,0,0,0,0,0,1,0,0,0,0,0
4123,7.4,75,61,3.6229508196721314,3.839,0,0,0,0,0,0,0,0,0,0,1,0
4124,6.9,3369,2820,3.089716312056737,18.391,0,0,0,0,0,0,1,0,0,0,0,0
4125,6.7,1279,410,3.6487804878048777,10.083,1,0,0,0,0,0,0,0,0,0,0,0
4126,6.3,234,172,3.0843023255813957,6.24,0,0,0,0,0,0,0,0,0,0,1,0
4127,6.5,69,135,3.2962962962962963,4.938,0,0,0,0,0,0,0,0,1,0,0,0
4128,5.9,2505,1436,2.840181058495822,12.292,0,0,0,0,0,0,1,0,0,0,0,0
4129,5.1,673,442,2.4830316742081453,7.678999999999999,0,0,0,0,0,0,1,0,0,0,0,0
4130,6.5,305,599,3.3363939899833057,7.479,1,0,0,0,0,0,0,0,0,0,0,0
4131,7.2,4651,12074,3.709251283750207,13.849,0,0,1,0,0,0,0,0,0,0,0,0
4132,7.1,359,769,3.6911573472041614,7.157,0,0,0,0,0,0,1,0,0,0,0,0
4133,6.6,1628,3956,3.420247724974722,11.058,0,1,0,0,0,0,0,0,0,0,0,0
4134,6.4,82,191,3.4162303664921465,5.182,0,0,0,0,0,0,1,0,0,0,0,0
4135,5.6,743,1150,2.948260869565217,8.225,0,0,0,0,0,0,1,0,0,0,0,0
4136,5.6,199,252,2.8809523809523814,6.045,0,0,0,1,0,0,0,0,0,0,0,0
4137,6.1,141,109,3.201834862385321,5.7860000000000005,0,0,0,0,1,0,0,0,0,0,0,0
4138,5.3,2338,1633,2.6506429883649725,13.135,0,0,0,0,0,0,1,0,0,0,0,0
4139,5.7,104,242,2.90702479338843,5.175,0,0,0,0,0,0,0,1,0,0,0,0
4140,5.9,421,427,3.0163934426229506,9.127,0,0,0,0,0,0,0,1,0,0,0,0
4141,6.4,88,258,3.3662790697674416,5.653,0,0,0,0,0,0,0,1,0,0,0,0
4142,6.8,1863,3678,3.6025013594344752,9.207,0,0,0,0,0,0,0,1,0,0,0,0
4143,4.4,18,13,3.1923076923076925,1.775,0,0,0,0,0,0,0,0,1,0,0,0
4144,6.6,1823,5737,3.4654871884260072,8.946,0,0,0,0,0,0,0,1,0,0,0,0
4145,7.2,342,498,3.6285140562248994,7.147,0,0,0,0,0,0,1,0,0,0,0,0
4146,6.2,444,436,3.1720183486238533,6.851,0,0,0,0,0,0,0,1,0,0,0,0
4147,5.4,86,128,2.69140625,6.73,0,0,0,0,0,0,0,1,0,0,0,0
4148,6.5,119,336,3.456845238095238,4.672,0,0,0,0,0,0,0,1,0,0,0,0
4149,6.5,2909,7111,3.3730136408381384,16.245,0,0,0,0,0,0,0,1,0,0,0,0
4150,5.9,757,1655,3.0042296072507555,7.398,0,0,0,0,0,0,0,1,0,0,0,0
4151,5.1,204,218,2.51605504587156,5.856,0,0,0,0,0,0,0,1,0,0,0,0
4152,7.9,477,1679,3.891602144133413,5.351,0,0,0,0,0,1,0,0,0,0,0,0
4153,7.5,1483,5470,3.9575868372943326,9.539,1,0,0,0,0,0,0,0,0,0,0,0
4154,5.9,79,345,3.1637681159420286,4.353,1,0,0,0,0,0,0,0,0,0,0,0
4155,6.1,1914,1917,3.085811163275952,13.935,0,0,0,0,0,0,0,1,0,0,0,0
4156,5.6,1013,947,2.8796198521647307,7.894,0,0,0,0,0,0,0,1,0,0,0,0
4157,5.8,262,394,2.984771573604061,6.247000000000001,0,0,0,0,0,0,0,1,0,0,0,0
4158,6.1,836,761,3.084099868593955,7.882000000000001,0,0,0,0,0,0,0,1,0,0,0,0
4159,6.5,2112,7983,3.5304396843291994,12.952,0,0,0,0,0,0,0,0,1,0,0,0
4160,3.1,463,593,1.2672849915682969,9.318,0,0,0,0,0,0,0,1,0,0,0,0
4161,5.5,1032,1160,2.8875,7.351,0,0,0,0,0,0,0,1,0,0,0,0
4162,6.6,304,785,3.5210191082802544,5.955,0,0,0,0,0,0,0,1,0,0,0,0
4163,4.7,74,116,2.3491379310344827,3.9160000000000004,0,0,0,0,0,0,0,1,0,0,0,0
4164,4.8,172,182,2.81043956043956,13.440999999999999,0,0,0,0,0,0,0,0,1,0,0,0
4165,4.8,501,703,2.374822190611664,10.892999999999999,0,0,0,0,0,0,0,0,0,0,0,1
4166,6.6,189,113,3.402654867256637,5.3839999999999995,0,0,0,0,0,0,1,0,0,0,0,0
4167,5.1,494,633,2.641390205371248,7.996,0,0,0,0,0,0,0,1,0,0,0,0
4168,5.8,50,145,3.220689655172414,4.105,0,0,0,0,0,1,0,0,0,0,0,0
4169,5.9,584,622,2.922025723472669,7.771,0,0,0,0,0,0,0,0,1,0,0,0
4170,5.9,452,485,2.918556701030928,7.729,0,0,0,0,0,0,0,0,1,0,0,0
4171,6.4,424,1315,3.408365019011407,8.685,0,0,0,0,0,0,0,0,1,0,0,0
4172,6.5,460,545,3.3770642201834864,7.131,0,0,0,0,0,0,0,0,1,0,0,0
4173,6.3,171,136,3.0183823529411766,6.827000000000001,0,0,0,0,0,0,0,0,1,0,0,0
4174,6.3,1521,2139,3.2620383356708733,10.062999999999999,0,0,0,0,0,0,0,0,1,0,0,0
4175,6.1,375,727,3.1801925722145805,6.784,0,0,0,0,0,0,0,0,0,1,0,0
4176,6.1,291,236,3.0,7.364,0,0,0,0,0,0,0,0,1,0,0,0
4177,6.4,649,1884,3.3914543524416136,8.408,0,0,0,0,0,0,0,0,0,1,0,0
4178,6.8,483,579,3.5492227979274613,6.2,0,0,0,0,1,0,0,0,0,0,0,0
4179,6.9,805,887,3.5095828635851185,8.111,0,0,0,0,0,0,0,0,1,0,0,0
4180,6.1,272,805,3.322360248447205,6.109,0,0,0,0,0,0,0,0,0,1,0,0
4181,6.6,1395,2180,3.5860091743119265,7.681,0,0,0,0,0,0,0,0,0,1,0,0
4182,6.2,912,1340,3.41679104477612,10.134,0,0,0,0,0,0,0,0,0,1,0,0
4183,5.2,967,1298,2.5778120184899844,6.67,0,0,0,0,0,0,0,0,0,1,0,0
4184,6.1,1132,3445,3.239477503628447,11.195,0,0,0,0,0,0,0,0,1,0,0,0
4185,6.0,227,701,3.1169757489301,7.68,0,0,0,0,0,0,0,0,0,1,0,0
4186,5.6,356,432,3.15625,6.495,0,0,0,0,0,0,0,0,1,0,0,0
4187,7.6,502,1664,3.749098557692308,8.601,0,0,0,0,0,0,0,0,0,1,0,0
4188,7.5,244,376,3.6462765957446814,5.267,0,0,0,0,0,0,0,0,1,0,0,0
4189,6.0,26,42,3.261904761904762,2.38,0,0,0,0,0,0,0,0,1,0,0,0
4190,5.7,539,674,3.0497032640949557,6.8660000000000005,0,0,0,0,0,0,0,0,0,1,0,0
4191,6.4,392,421,3.2434679334916865,14.107999999999999,0,0,0,0,0,0,0,0,1,0,0,0
4192,7.1,103,220,3.511363636363636,5.181,0,0,0,0,0,0,0,0,0,1,0,0
4193,6.4,1923,632,2.4897151898734178,9.121,0,0,0,0,0,0,0,0,0,1,0,0
4194,6.3,3462,2412,3.228855721393035,14.419,0,0,0,0,0,0,0,0,0,1,0,0
4195,7.5,1975,2926,3.685235816814764,11.056,1,0,0,0,0,0,0,0,0,0,0,0
4196,6.9,1765,3460,3.61271676300578,11.517000000000001,0,0,0,0,0,0,0,0,0,0,1,0
4197,7.7,5405,20006,3.8478706388083577,13.059000000000001,0,0,0,0,1,0,0,0,0,0,0,0
4198,6.2,4264,7212,3.321547420965058,21.533,0,0,0,0,0,0,0,0,0,1,0,0
4199,6.1,1604,1323,2.749055177626606,10.191,0,0,0,0,0,0,0,0,0,1,0,0
4200,6.1,538,954,3.224842767295597,8.782,0,0,0,0,0,0,0,0,0,1,0,0
4201,6.3,63,64,3.0703125,4.195,0,0,0,0,0,0,0,0,0,0,1,0
4202,4.8,437,277,1.8393501805054149,5.62,0,0,0,0,0,0,0,0,0,1,0,0
4203,7.0,292,481,3.6746361746361744,4.8260000000000005,0,0,0,0,0,0,0,0,1,0,0,0
4204,6.5,1220,1410,3.171631205673759,7.867000000000001,0,0,0,0,0,0,0,0,0,0,1,0
4205,6.3,3149,3603,3.3631695809048017,9.225,1,0,0,0,0,0,0,0,0,0,0,0
4206,7.3,1072,4171,3.7547350755214577,6.968,0,0,0,0,0,0,0,0,0,0,1,0
4207,6.5,17,19,3.736842105263158,1.198,0,0,0,0,0,0,0,0,1,0,0,0
4208,6.0,6864,6130,2.419168026101142,28.601999999999997,0,0,0,0,0,0,0,0,0,0,1,0
4209,6.1,160,153,3.0686274509803924,5.656000000000001,0,1,0,0,0,0,0,0,0,0,0,0
4210,7.1,198,202,3.4603960396039604,4.715,0,0,0,0,0,0,0,0,1,0,0,0
4211,5.7,242,344,2.947674418604651,7.397,0,0,0,0,0,0,0,0,1,0,0,0
4212,7.3,527,803,3.7889165628891655,5.782,0,0,0,0,1,0,0,0,0,0,0,0
4213,7.1,157,185,3.5054054054054054,5.632999999999999,0,0,0,0,0,0,0,0,0,0,0,1
4214,5.7,505,439,2.764236902050114,7.91,0,0,0,0,0,0,0,0,0,0,0,1
4215,5.3,1653,2179,2.798072510325837,20.811,0,0,0,0,0,0,0,0,0,0,0,1
4216,6.8,332,498,3.5301204819277108,6.925,0,0,0,0,0,0,0,0,1,0,0,0
4217,7.2,802,2441,3.7328963539532984,8.109,0,0,0,0,0,0,0,0,0,0,1,0
4218,7.9,5401,13675,3.923802559414991,11.876,0,0,0,0,0,0,0,0,0,0,0,1
4219,7.4,552,2992,3.771223262032085,10.517999999999999,0,0,0,0,0,0,0,0,0,1,0,0
4220,7.4,1452,2569,3.7822109770338654,12.780999999999999,0,0,0,0,0,0,0,0,0,0,0,1
4221,7.6,3528,4211,3.7207314177155064,9.804,0,0,0,0,0,0,0,0,0,0,0,1
4222,7.4,1707,6870,3.7936681222707422,10.599,0,0,0,0,0,0,0,0,1,0,0,0
4223,7.4,6121,10809,3.6050976038486446,12.823,0,0,0,0,0,0,0,0,0,0,0,1
4224,6.5,3268,5780,3.378114186851211,20.504,0,0,0,0,0,0,0,0,0,0,0,1
4225,5.4,13,12,2.5416666666666665,1.3090000000000002,1,0,0,0,0,0,0,0,0,0,0,0
4226,6.8,1820,2368,3.4628378378378377,11.815999999999999,0,0,0,0,0,0,0,0,0,0,0,1
4227,6.0,1561,1287,3.0652680652680653,17.926,0,0,0,0,0,0,0,0,0,0,0,1
4228,6.2,190,665,3.3127819548872184,6.14,0,0,0,0,0,0,0,0,1,0,0,0
4229,6.9,1627,1789,3.523476802683063,7.273,0,0,0,0,0,0,0,0,0,0,0,1
4230,4.5,38,64,2.5859375,3.117,0,0,0,0,0,0,0,0,1,0,0,0
4231,6.6,848,303,3.136963696369637,12.114,1,0,0,0,0,0,0,0,0,0,0,0
4232,6.8,890,1389,3.590352771778258,8.592,0,0,0,0,0,0,0,0,0,0,0,1
4233,7.2,2519,2221,3.280279153534444,12.3,0,0,0,0,0,0,0,0,0,0,0,1
4234,7.6,1620,3309,3.8469326080386814,22.274,0,0,0,0,0,0,1,0,0,0,0,0
4235,6.1,65,101,3.0,3.592,0,0,0,0,0,0,0,0,0,0,0,1
4236,4.6,51,34,1.7058823529411764,3.487,0,0,0,0,0,0,0,0,0,1,0,0
4237,5.9,330,242,3.008264462809917,5.61,0,0,0,0,0,0,0,0,1,0,0,0
4238,5.8,434,501,3.001996007984032,8.136000000000001,0,0,0,0,0,0,0,0,0,0,0,1
4239,6.1,1605,1142,2.938266199649737,9.702,1,0,0,0,0,0,0,0,0,0,0,0
4240,5.4,524,311,2.5482315112540195,5.354,1,0,0,0,0,0,0,0,0,0,0,0
4241,6.2,25,231,3.612554112554113,1.459,0,0,1,0,0,0,0,0,0,0,0,0
4242,6.4,111,117,3.243589743589744,7.112,0,0,0,0,0,0,0,0,1,0,0,0
4243,6.3,2040,2278,3.3529411764705883,11.123,1,0,0,0,0,0,0,0,0,0,0,0
4244,5.3,1278,1210,2.371074380165289,7.8660000000000005,1,0,0,0,0,0,0,0,0,0,0,0
4245,6.7,272,218,3.19954128440367,5.362,1,0,0,0,0,0,0,0,0,0,0,0
4246,5.0,660,299,2.4665551839464883,6.996,1,0,0,0,0,0,0,0,0,0,0,0
4247,4.6,70,96,2.6041666666666665,4.687,0,0,0,0,0,0,1,0,0,0,0,0
4248,6.5,154,379,3.2678100263852237,5.739,0,0,0,0,0,0,1,0,0,0,0,0
4249,6.3,709,447,3.185682326621924,8.83,1,0,0,0,0,0,0,0,0,0,0,0
4250,6.1,537,691,3.3241678726483364,7.087999999999999,0,0,0,1,0,0,0,0,0,0,0,0
4251,6.7,735,508,3.412401574803149,7.596,0,0,0,0,0,0,0,0,1,0,0,0
4252,7.5,2870,6546,3.726703330278033,11.677,0,1,0,0,0,0,0,0,0,0,0,0
4253,5.8,78,54,2.6574074074074074,4.638999999999999,0,1,0,0,0,0,0,0,0,0,0,0
4254,6.4,122,134,3.3022388059701493,5.901,0,0,0,0,0,1,0,0,0,0,0,0
4255,6.0,1115,1478,3.2046684709066304,18.283,0,1,0,0,0,0,0,0,0,0,0,0
4256,6.1,568,907,3.193495038588754,6.944,0,1,0,0,0,0,0,0,0,0,0,0
4257,6.7,264,308,3.3766233766233764,7.131,0,0,0,0,0,0,0,0,0,0,1,0
4258,6.3,90,80,3.20625,4.8469999999999995,0,1,0,0,0,0,0,0,0,0,0,0
4259,5.7,619,1545,3.1145631067961164,6.145,0,0,0,0,0,0,1,0,0,0,0,0
4260,6.4,68,121,3.338842975206612,3.714,0,0,0,0,0,0,0,1,0,0,0,0
4261,6.5,71,107,2.6214953271028043,6.664,0,1,0,0,0,0,0,0,0,0,0,0
4262,6.8,292,1247,3.6732157177225337,7.007000000000001,0,0,0,0,0,1,0,0,0,0,0,0
4263,5.7,1094,507,2.58974358974359,9.607000000000001,0,1,0,0,0,0,0,0,0,0,0,0
4264,5.6,536,552,2.7807971014492754,5.8870000000000005,0,1,0,0,0,0,0,0,0,0,0,0
4265,4.5,2,1,2.5,0.6859999999999999,0,0,0,0,0,0,0,0,0,1,0,0
4266,6.5,846,3964,3.5812310797174574,7.191,0,0,1,0,0,0,0,0,0,0,0,0
4267,6.1,520,423,3.1063829787234036,8.648,0,0,1,0,0,0,0,0,0,0,0,0
4268,5.9,331,699,3.0643776824034337,7.402,0,0,1,0,0,0,0,0,0,0,0,0
4269,5.9,2566,2614,2.9558148431522566,9.958,0,0,1,0,0,0,0,0,0,0,0,0
4270,7.5,1520,5723,3.891927310850952,11.774000000000001,0,1,0,0,0,0,0,0,0,0,0,0
4271,6.5,392,1101,3.4945504087193457,7.206,1,0,0,0,0,0,0,0,0,0,0,0
4272,7.0,250,510,3.655882352941176,6.301,0,0,0,0,0,0,0,0,1,0,0,0
4273,7.0,207,259,3.552123552123552,8.193,0,0,0,0,0,0,0,0,0,0,0,1
4274,5.5,313,648,2.811728395061728,6.388999999999999,0,0,0,1,0,0,0,0,0,0,0,0
4275,6.4,1193,3058,3.4149771092217134,8.077,0,0,0,1,0,0,0,0,0,0,0,0
4276,6.3,1532,1165,3.0326180257510735,12.097999999999999,0,1,0,0,0,0,0,0,0,0,0,0
4277,6.5,3657,2497,3.21305566680016,1.875,0,0,0,1,0,0,0,0,0,0,0,0
4278,5.2,28,34,2.8088235294117645,5.152,0,0,0,0,0,0,0,0,1,0,0,0
4279,7.2,285,1478,3.8311907983761837,6.432,1,0,0,0,0,0,0,0,0,0,0,0
4280,6.2,2721,2853,3.082018927444795,15.629000000000001,0,0,1,0,0,0,0,0,0,0,0,0
4281,8.1,11180,23050,4.000520607375272,19.893,0,0,0,0,0,0,0,1,0,0,0,0
4282,6.8,779,1521,3.5828402366863905,9.866,0,0,0,1,0,0,0,0,0,0,0,0
4283,7.3,262,586,3.7474402730375433,4.388,0,0,1,0,0,0,0,0,0,0,0,0
4284,5.9,1348,1841,3.0964149918522543,11.745999999999999,0,0,0,1,0,0,0,0,0,0,0,0
4285,7.6,2908,10935,4.020850480109741,10.875,0,0,0,0,0,1,0,0,0,0,0,0
4286,7.2,536,752,3.7373670212765964,6.1770000000000005,0,0,1,0,0,0,0,0,0,0,0,0
4287,4.6,99,99,2.4646464646464645,6.202999999999999,0,0,0,0,0,0,0,0,0,0,1,0
4288,6.2,6131,7370,3.215535956580733,1.463,0,0,0,1,0,0,0,0,0,0,0,0
4289,5.3,131,225,2.8044444444444445,5.6579999999999995,1,0,0,0,0,0,0,0,0,0,0,0
4290,7.4,215,664,3.842620481927711,5.345,0,0,1,0,0,0,0,0,0,0,0,0
4291,7.4,6168,16693,3.852333313364884,17.729,0,0,0,0,1,0,0,0,0,0,0,0
4292,6.3,161,163,3.196319018404908,6.462000000000001,0,1,0,0,0,0,0,0,0,0,0,0
4293,6.6,3662,4323,3.271223687254221,14.977,0,0,0,0,1,0,0,0,0,0,0,0
4294,6.2,418,660,3.227272727272727,8.283999999999999,0,1,0,0,0,0,0,0,0,0,0,0
4295,6.0,12,17,2.735294117647059,1.099,0,0,0,0,1,0,0,0,0,0,0,0
4296,6.4,15,30,3.5,1.97,0,0,0,1,0,0,0,0,0,0,0,0
4297,6.0,3520,4533,3.1205603353187734,12.677,0,0,0,0,1,0,0,0,0,0,0,0
4298,6.0,3766,2373,3.0235988200589974,14.008,0,0,0,0,1,0,0,0,0,0,0,0
4299,6.7,307,1012,3.564229249011858,6.05,0,0,0,0,0,0,0,0,1,0,0,0
4300,6.6,385,567,3.3015873015873014,6.145,0,0,0,1,0,0,0,0,0,0,0,0
4301,6.3,750,531,3.181732580037665,6.9,0,0,1,0,0,0,0,0,0,0,0,0
4302,6.2,1715,2272,3.1610915492957745,10.122,0,0,1,0,0,0,0,0,0,0,0,0
4303,7.9,11658,26143,3.973415445817236,20.878,0,0,0,0,1,0,0,0,0,0,0,0
4304,6.3,186,234,3.36965811965812,5.74,1,0,0,0,0,0,0,0,0,0,0,0
4305,6.1,296,377,3.0941644562334223,7.607,0,1,0,0,0,0,0,0,0,0,0,0
4306,5.3,40,36,2.875,2.9619999999999997,0,0,0,0,0,0,0,0,1,0,0,0
4307,7.2,9873,16717,3.620625710354729,18.291,0,0,0,0,0,1,0,0,0,0,0,0
4308,5.9,120,128,2.703125,6.697,0,0,0,0,0,0,0,0,0,0,1,0
4309,5.5,199,316,2.973101265822785,9.937999999999999,1,0,0,0,0,0,0,0,0,0,0,0
4310,6.1,494,660,3.1265151515151515,5.672000000000001,1,0,0,0,0,0,0,0,0,0,0,0
4311,5.3,599,733,2.6950886766712143,6.8839999999999995,0,0,0,0,0,1,0,0,0,0,0,0
4312,7.0,93,215,3.5651162790697675,4.888999999999999,0,0,1,0,0,0,0,0,0,0,0,0
4313,6.5,11,16,3.46875,1.6019999999999999,0,0,0,0,0,0,0,0,0,0,0,1
4314,5.3,32,57,2.982456140350877,2.305,0,0,0,0,1,0,0,0,0,0,0,0
4315,7.9,104,194,3.845360824742268,4.696000000000001,0,0,0,0,0,0,0,0,1,0,0,0
4316,6.9,3204,4431,3.5088016249153684,11.465,0,0,0,0,0,1,0,0,0,0,0,0
4317,4.7,875,1209,2.417287014061208,10.637,0,0,0,0,0,1,0,0,0,0,0,0
4318,7.3,2896,8300,3.7315662650602412,13.296,0,0,0,0,0,0,0,0,0,1,0,0
4319,6.3,114,295,3.3067796610169493,4.615,0,0,0,0,1,0,0,0,0,0,0,0
4320,6.0,4689,4399,2.7500568310979774,4.372,0,0,0,0,0,1,0,0,0,0,0,0
4321,5.7,59,73,3.150684931506849,4.329,0,0,0,0,0,0,0,0,0,1,0,0
4322,7.0,722,1064,3.547462406015037,6.545,0,0,0,0,0,1,0,0,0,0,0,0
4323,5.8,1193,820,2.8682926829268287,8.818999999999999,0,0,0,0,1,0,0,0,0,0,0,0
4324,6.6,2170,2579,3.304575416828228,10.552999999999999,0,0,0,0,0,0,1,0,0,0,0,0
4325,6.6,4273,2958,3.3083164300202834,14.831,0,0,0,0,0,1,0,0,0,0,0,0
4326,7.3,1082,694,3.5432276657060515,6.8660000000000005,0,0,0,0,0,1,0,0,0,0,0,0
4327,7.3,34,29,3.672413793103448,1.956,1,0,0,0,0,0,0,0,0,0,0,0
4328,5.5,813,2723,2.702901211898641,7.121,0,0,0,0,0,0,1,0,0,0,0,0
4329,6.2,47,79,3.132911392405063,3.549,0,0,0,0,0,0,0,0,0,1,0,0
4330,7.6,9860,14115,3.8486716259298617,26.313000000000002,0,0,0,0,0,0,1,0,0,0,0,0
4331,6.3,1520,2182,3.409945004582952,6.749,0,0,0,0,0,0,0,0,0,1,0,0
4332,5.4,11,3,2.833333333333333,0.7440000000000001,0,0,0,0,1,0,0,0,0,0,0,0
4333,6.8,2361,1466,3.3935879945429734,7.86,0,0,0,0,0,0,1,0,0,0,0,0
4334,6.5,1863,2035,3.2528255528255534,11.595999999999998,0,0,0,0,0,0,1,0,0,0,0,0
4335,7.6,26,57,3.5877192982456134,1.88,0,0,0,0,0,0,0,0,1,0,0,0
4336,6.3,576,349,3.213467048710602,8.066,0,0,0,0,0,0,1,0,0,0,0,0
4337,6.3,595,443,3.1591422121896158,7.617000000000001,0,0,0,0,0,1,0,0,0,0,0,0
4338,5.3,483,205,2.6292682926829265,6.321000000000001,0,0,0,0,0,0,1,0,0,0,0,0
4339,6.6,1048,2743,3.505833029529712,9.138,0,0,0,0,0,0,0,1,0,0,0,0
4340,5.5,273,145,2.6206896551724137,7.385,0,0,0,1,0,0,0,0,0,0,0,0
4341,5.5,816,673,2.8060921248142643,8.418,0,0,1,0,0,0,0,0,0,0,0,0
4342,6.3,987,428,2.4871495327102804,6.25,0,0,0,1,0,0,0,0,0,0,0,0
4343,5.7,2746,2095,2.7973747016706443,10.4,0,0,0,0,0,0,0,1,0,0,0,0
4344,5.7,349,285,2.7771929824561403,6.553999999999999,0,0,1,0,0,0,0,0,0,0,0,0
4345,5.3,89,174,2.8419540229885056,5.553,0,0,0,0,1,0,0,0,0,0,0,0
4346,6.8,230,544,3.647058823529412,5.645,0,0,0,0,0,0,1,0,0,0,0,0
4347,6.9,1308,1927,3.5962636222106896,15.557,0,0,0,0,0,0,0,1,0,0,0,0
4348,6.9,10,22,3.0909090909090913,1.935,0,0,0,0,0,0,0,1,0,0,0,0
4349,5.3,142,147,2.591836734693877,6.343,0,0,1,0,0,0,0,0,0,0,0,0
4350,6.1,43,26,3.2692307692307687,5.127999999999999,0,0,1,0,0,0,0,0,0,0,0,0
4351,5.2,344,351,2.65954415954416,6.662999999999999,0,0,0,0,0,0,1,0,0,0,0,0
4352,4.3,73,45,2.4,3.886,0,0,0,0,0,0,0,0,0,1,0,0
4353,5.2,849,381,2.3438320209973758,8.346,0,0,0,0,0,0,1,0,0,0,0,0
4354,4.5,16,9,2.4444444444444446,1.23,0,0,0,0,0,0,0,1,0,0,0,0
4355,5.6,329,124,2.592741935483871,7.212000000000001,0,0,0,1,0,0,0,0,0,0,0,0
4356,6.9,80,110,3.3545454545454545,5.73,0,0,0,0,0,1,0,0,0,0,0,0
4357,5.8,200,184,2.902173913043478,5.622999999999999,0,1,0,0,0,0,0,0,0,0,0,0
4358,7.0,17,41,3.6463414634146334,1.324,0,0,0,0,0,0,0,1,0,0,0,0
4359,6.3,201,353,3.2889518413597734,7.377000000000001,0,0,0,0,0,0,0,0,1,0,0,0
4360,5.2,524,299,2.6053511705685617,8.446,0,0,0,0,0,0,0,1,0,0,0,0
4361,7.9,1078,2390,4.006485355648535,7.754,0,0,0,0,0,0,0,1,0,0,0,0
4362,6.7,1874,3352,3.4640513126491648,9.756,0,0,0,0,0,0,0,1,0,0,0,0
4363,7.4,424,910,3.8340659340659338,7.364,0,0,0,0,0,0,0,0,0,1,0,0
4364,6.5,1157,2112,3.451231060606061,8.871,0,0,0,0,0,0,0,0,1,0,0,0
4365,5.9,1209,2499,3.2062825130052017,7.69,0,0,0,0,0,0,0,0,0,1,0,0
4366,5.4,1547,970,2.6458762886597937,8.0,0,0,0,0,0,0,0,0,1,0,0,0
4367,6.1,451,1276,3.314655172413793,6.59,0,0,0,0,0,0,0,0,1,0,0,0
4368,5.7,283,666,3.0382882882882885,6.787999999999999,0,0,0,0,0,0,0,0,1,0,0,0
4369,5.6,1507,887,2.7226606538895157,11.264000000000001,0,0,0,0,0,0,0,1,0,0,0,0
4370,5.6,1166,1672,2.959629186602871,10.895,0,0,0,0,0,0,0,0,1,0,0,0
4371,6.5,3062,3509,3.3483898546594477,13.998,0,0,0,0,0,0,0,0,1,0,0,0
4372,7.1,312,487,3.5462012320328533,7.172999999999999,0,0,0,1,0,0,0,0,0,0,0,0
4373,5.8,330,266,2.9718045112781954,11.663,0,0,0,0,0,0,0,0,1,0,0,0
4374,6.7,219,340,3.45,6.101,0,0,0,0,0,0,0,0,0,0,1,0
4375,5.8,15,12,3.25,3.489,0,1,0,0,0,0,0,0,0,0,0,0
4376,6.6,272,515,3.444660194174757,6.696000000000001,0,0,0,0,0,0,0,1,0,0,0,0
4377,6.7,891,2488,3.5948553054662384,6.91,0,0,0,0,0,0,0,0,0,1,0,0
