,popularity,country,genre,january,february,march,april,may,june,july,august,september,october,november,december
4616,15.995,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
4617,8.985,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
4618,5.315,France,Drama,0,0,1,0,0,0,0,0,0,0,0,0
4619,9.137,USA,Crime,0,0,0,0,0,0,0,0,0,0,1,0
4620,5.912999999999999,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
4621,7.687,UK,Action,0,0,0,0,0,1,0,0,0,0,0,0
4622,7.367999999999999,Mexico,Drama,0,1,0,0,0,0,0,0,0,0,0,0
4623,24.894000000000002,UK,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
4624,17.169,UK,Biography,0,0,0,0,0,0,0,0,0,0,0,1
4625,14.446,USA,Animation,0,0,0,0,0,0,0,0,0,0,1,0
4626,11.252,USA,Biography,0,0,0,0,0,0,0,0,0,0,0,1
4627,5.511,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4628,5.831,Canada,Biography,1,0,0,0,0,0,0,0,0,0,0,0
4629,7.7139999999999995,USA,Crime,0,0,0,0,0,0,0,0,0,0,1,0
4630,7.425,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
4631,6.85,USA,Drama,0,0,1,0,0,0,0,0,0,0,0,0
4632,9.042,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
4633,15.212,USA,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
4634,3.975,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4635,10.475999999999999,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
4636,6.712000000000001,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
4637,6.093999999999999,USA,Crime,0,0,0,0,0,1,0,0,0,0,0,0
4638,12.213,USA,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
4639,11.78,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
4640,6.513,UK,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
4641,8.229,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4642,6.452999999999999,UK,Drama,0,1,0,0,0,0,0,0,0,0,0,0
4643,6.876,South Korea,Action,0,0,0,0,0,0,0,1,0,0,0,0
4644,8.321,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
4645,8.407,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4646,11.030999999999999,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4647,7.127999999999999,USA,Adventure,0,0,0,0,0,0,0,0,0,0,0,1
4648,4.6930000000000005,Spain,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4649,10.741,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4650,12.317,Japan,Animation,0,1,0,0,0,0,0,0,0,0,0,0
4651,9.085,Canada,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4652,6.108,USA,Animation,0,0,0,0,0,0,0,0,0,0,0,1
4653,2.8369999999999997,India,Action,1,0,0,0,0,0,0,0,0,0,0,0
4654,6.361000000000001,UK,Biography,0,0,0,0,0,1,0,0,0,0,0,0
4655,6.854,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4656,8.38,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4657,6.155,USA,Adventure,1,0,0,0,0,0,0,0,0,0,0,0
4658,5.84,New Zealand,Action,0,0,0,0,0,0,0,0,0,0,0,1
4659,5.47,India,Action,0,0,0,0,0,0,0,0,0,0,0,1
4660,9.361,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4661,10.224,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
4662,5.0280000000000005,UK,Drama,0,0,1,0,0,0,0,0,0,0,0,0
4663,6.586,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
4664,3.8710000000000004,Canada,Biography,0,0,0,0,0,0,0,1,0,0,0,0
4665,4.445,UK,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
4666,5.599,South Korea,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4667,12.854000000000001,USA,Mystery,0,0,1,0,0,0,0,0,0,0,0,0
4668,12.293,USA,Crime,0,0,1,0,0,0,0,0,0,0,0,0
4669,4.853,Spain,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4670,5.484,UK,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4671,12.186,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
4672,8.152999999999999,USA,Crime,0,0,1,0,0,0,0,0,0,0,0,0
4673,6.559,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4674,3.657,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4675,7.231,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4676,11.345,UK,Action,0,1,0,0,0,0,0,0,0,0,0,0
4677,6.441,USA,Adventure,0,1,0,0,0,0,0,0,0,0,0,0
4678,5.794,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4679,16.084,UK,Animation,0,1,0,0,0,0,0,0,0,0,0,0
4680,7.235,USA,Horror,0,1,0,0,0,0,0,0,0,0,0,0
4681,9.657,USA,Adventure,0,0,1,0,0,0,0,0,0,0,0,0
4682,8.724,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4683,10.515,USA,Animation,0,0,1,0,0,0,0,0,0,0,0,0
4684,6.504,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4685,10.232999999999999,USA,Romance,0,0,1,0,0,0,0,0,0,0,0,0
4686,6.196000000000001,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4687,11.048,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4688,7.221,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
4689,9.126,UK,Action,0,1,0,0,0,0,0,0,0,0,0,0
4690,10.780999999999999,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4691,6.318,Japan,Animation,0,0,0,0,0,0,0,1,0,0,0,0
4692,5.268,Japan,Drama,0,0,0,0,0,0,0,0,0,0,0,1
4693,7.346,Brazil,Action,0,0,0,0,0,0,0,0,0,1,0,0
4694,23.785999999999998,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
4695,7.375,USA,Fantasy,0,0,1,0,0,0,0,0,0,0,0,0
4696,7.864,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4697,7.1160000000000005,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4698,14.495999999999999,USA,Mystery,0,0,0,1,0,0,0,0,0,0,0,0
4699,7.8260000000000005,UK,Drama,0,0,0,1,0,0,0,0,0,0,0,0
4700,10.048,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
4701,5.92,UK,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
4702,9.986,USA,Horror,0,0,0,1,0,0,0,0,0,0,0,0
4703,6.456,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
4704,5.755,Canada,Action,0,0,0,0,1,0,0,0,0,0,0,0
4705,0.7070000000000001,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
4706,6.224,New Zealand,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4707,7.669,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4708,5.3260000000000005,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
4709,7.686,USA,Animation,0,0,0,1,0,0,0,0,0,0,0,0
4710,1.462,USA,Family,0,0,0,0,0,0,0,0,0,0,1,0
4711,6.789,Japan,Action,0,0,0,0,0,0,0,0,1,0,0,0
4712,11.96,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
4713,6.051,Sweden,Action,1,0,0,0,0,0,0,0,0,0,0,0
4714,5.483,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
4715,10.886,USA,Horror,0,0,0,1,0,0,0,0,0,0,0,0
4716,14.58,USA,Animation,0,0,0,1,0,0,0,0,0,0,0,0
4717,5.232,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4718,29.344,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
4719,5.112,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
4720,1.402,Belgium,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4721,8.009,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
4722,6.611000000000001,USA,Biography,0,0,0,0,1,0,0,0,0,0,0,0
4723,1.75,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
4724,8.44,Canada,Drama,0,0,0,0,0,0,1,0,0,0,0,0
4725,9.642000000000001,USA,Biography,0,0,0,1,0,0,0,0,0,0,0,0
4726,7.678999999999999,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4727,9.41,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4728,8.907,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
4729,5.515,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
4730,22.928,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
4731,12.302999999999999,Spain,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4732,7.111000000000001,South Korea,Action,0,0,0,0,0,0,0,1,0,0,0,0
4733,8.49,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
4734,12.991,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4735,6.046,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
4736,6.6129999999999995,USA,Crime,0,0,1,0,0,0,0,0,0,0,0,0
4737,7.525,UK,Action,0,0,0,0,1,0,0,0,0,0,0,0
4738,6.2860000000000005,Spain,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
4739,12.671,USA,Animation,0,0,0,0,1,0,0,0,0,0,0,0
4740,0.685,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
4741,6.591,UK,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4742,5.598,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
4743,5.575,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
4744,10.556,USA,Mystery,0,0,0,0,0,1,0,0,0,0,0,0
4745,13.6,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
4746,4.948,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4747,7.013999999999999,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4748,15.095999999999998,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4749,3.431,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
4750,6.773,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4751,8.812999999999999,USA,Adventure,0,0,0,1,0,0,0,0,0,0,0,0
4752,1.212,UK,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4753,8.658999999999999,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
4754,8.843,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4755,10.212,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4756,14.54,USA,Animation,0,0,0,0,0,1,0,0,0,0,0,0
4757,1.3019999999999998,USA,Crime,0,0,0,0,0,0,0,1,0,0,0,0
4758,3.497,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
4759,1.242,France,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4760,4.385,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4761,33.124,USA,Adventure,0,0,0,0,0,0,1,0,0,0,0,0
4762,15.073,USA,Crime,0,0,0,0,0,0,0,0,1,0,0,0
4763,20.201,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
4764,9.951,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4765,10.148,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
4766,6.3229999999999995,Ireland,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4767,7.106,USA,Animation,0,0,0,0,0,0,1,0,0,0,0,0
4768,10.242,USA,Animation,0,0,0,0,0,0,1,0,0,0,0,0
4769,9.03,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
4770,14.179,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4771,6.654,USA,Animation,0,0,0,0,0,0,0,0,1,0,0,0
4772,2.395,Canada,Biography,1,0,0,0,0,0,0,0,0,0,0,0
4773,1.744,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
4774,9.484,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
4775,18.735,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
4776,9.54,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
4777,14.475,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
4778,9.584,USA,Horror,0,0,0,0,0,0,0,1,0,0,0,0
4779,5.3420000000000005,USA,Crime,0,0,0,1,0,0,0,0,0,0,0,0
4780,6.903,USA,Fantasy,0,0,0,0,0,0,0,1,0,0,0,0
4781,5.237,USA,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
4782,7.018,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
4783,7.162000000000001,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4784,6.023,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
4785,9.491,France,Action,0,0,0,0,0,0,0,1,0,0,0,0
4786,14.135,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
4787,6.836,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
4788,4.985,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
4789,5.375,UK,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
4790,2.84,USA,Biography,1,0,0,0,0,0,0,0,0,0,0,0
4791,5.571000000000001,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
4792,5.922000000000001,USA,Horror,0,0,0,0,0,0,0,0,1,0,0,0
4793,8.737,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4794,7.322,Australia,Drama,0,0,0,0,0,0,0,0,0,0,0,1
4795,7.704,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
4796,8.902000000000001,USA,Biography,0,0,0,0,0,0,0,0,1,0,0,0
4797,5.003,India,Adventure,0,0,0,0,0,0,1,0,0,0,0,0
4798,51.7,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
4799,6.202000000000001,Iran,Drama,0,0,0,1,0,0,0,0,0,0,0,0
4800,8.977,UK,Biography,0,0,0,0,0,1,0,0,0,0,0,0
4801,13.024000000000001,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4802,8.683,USA,Drama,0,0,0,0,0,0,0,0,0,1,0,0
4803,6.7010000000000005,UK,Crime,0,0,0,0,0,0,0,0,1,0,0,0
4804,8.399,UK,Action,0,0,0,0,0,0,0,0,1,0,0,0
4805,10.363,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
4806,10.853,France,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
4807,1.5659999999999998,UK,Horror,0,0,0,0,1,0,0,0,0,0,0,0
4808,7.579,USA,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4809,10.001,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
4810,8.561,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
4811,10.182,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
4812,7.744,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
4813,11.539000000000001,UK,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4814,11.238,Germany,Action,0,0,0,0,0,0,0,0,0,1,0,0
4815,19.723,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
4816,6.145,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
4817,9.342,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4818,7.261,USA,Horror,0,0,0,0,0,0,0,0,0,1,0,0
4819,6.597,USA,Biography,0,0,1,0,0,0,0,0,0,0,0,0
4820,6.591,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4821,14.972999999999999,USA,Action,0,0,0,0,0,0,0,0,0,1,0,0
4822,8.639,USA,Action,0,0,0,0,0,0,0,0,1,0,0,0
4823,5.723,Italy,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
4824,9.464,UK,Drama,0,0,1,0,0,0,0,0,0,0,0,0
4825,8.08,USA,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
4826,8.253,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4827,7.138,Norway,Crime,0,0,0,0,0,0,0,1,0,0,0,0
4828,6.641,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4829,5.928999999999999,UK,Drama,0,0,0,0,0,0,0,0,0,0,0,1
4830,10.323,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
4831,6.279,USA,Biography,0,0,0,0,0,0,0,0,0,0,1,0
4832,12.530999999999999,USA,Animation,0,0,0,0,0,0,0,0,0,0,0,1
4833,14.998,USA,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
4834,8.345,USA,Crime,0,0,0,0,1,0,0,0,0,0,0,0
4835,8.664,USA,Action,0,0,0,0,0,0,0,0,0,0,1,0
4836,6.5520000000000005,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
4837,6.48,Belgium,Biography,0,0,0,0,0,0,0,1,0,0,0,0
4838,4.511,France,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4839,6.608,UK,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4840,6.693,UK,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4841,11.698,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4842,6.159,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4843,6.506,USA,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
4844,21.055,USA,Adventure,0,0,0,0,0,0,0,0,0,0,1,0
4845,8.719,USA,Drama,0,0,0,0,0,0,0,0,0,0,0,1
4846,5.772,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
4847,7.417000000000001,UK,Biography,0,0,0,0,0,0,0,0,0,0,0,1
4848,6.454,UK,Drama,0,0,0,0,0,0,0,0,0,0,1,0
4849,8.286,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4850,10.046,USA,Adventure,1,0,0,0,0,0,0,0,0,0,0,0
4851,5.822,USA,Crime,0,1,0,0,0,0,0,0,0,0,0,0
4852,9.628,Australia,Animation,0,0,0,0,0,0,0,0,0,0,1,0
4853,5.104,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
4854,5.337999999999999,Germany,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4855,7.7010000000000005,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4856,13.655999999999999,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
4857,11.794,USA,Adventure,0,0,1,0,0,0,0,0,0,0,0,0
4858,26.069000000000003,UK,Action,0,0,0,0,0,0,1,0,0,0,0,0
4859,16.575,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
4860,15.203,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
4861,5.787999999999999,UK,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4862,8.561,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4863,6.96,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4864,18.641,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
4865,9.69,USA,Comedy,0,0,0,0,0,0,0,0,0,0,0,1
4866,15.785,USA,Crime,0,0,0,0,0,0,0,0,0,0,0,1
4867,7.841,USA,Action,0,0,0,0,0,0,0,0,0,0,0,1
4868,9.963,USA,Animation,0,0,0,0,0,0,0,0,0,0,0,1
4869,5.499,UK,Drama,0,0,0,0,0,1,0,0,0,0,0,0
4870,6.98,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4871,6.752999999999999,USA,Fantasy,0,0,0,1,0,0,0,0,0,0,0,0
4872,5.239,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
4873,3.0439999999999996,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
4874,4.261,USA,Drama,1,0,0,0,0,0,0,0,0,0,0,0
4875,5.145,USA,Horror,1,0,0,0,0,0,0,0,0,0,0,0
4876,10.342,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4877,5.2,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
4878,6.367000000000001,Canada,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4879,8.443999999999999,UK,Biography,1,0,0,0,0,0,0,0,0,0,0,0
4880,10.066,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4881,8.39,USA,Horror,0,0,0,0,0,0,0,0,1,0,0,0
4882,8.787,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4883,7.73,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4884,6.7620000000000005,China,Drama,0,0,0,0,0,0,0,0,0,0,0,1
4885,14.654000000000002,France,Biography,0,0,0,0,0,0,0,1,0,0,0,0
4886,7.023,USA,Action,1,0,0,0,0,0,0,0,0,0,0,0
4887,6.315,UK,Drama,0,0,0,0,0,0,1,0,0,0,0,0
4888,5.808,USA,Horror,0,0,0,1,0,0,0,0,0,0,0,0
4889,6.757000000000001,USA,Biography,0,1,0,0,0,0,0,0,0,0,0,0
4890,11.472999999999999,USA,Sci-Fi,0,1,0,0,0,0,0,0,0,0,0,0
4891,7.5089999999999995,UK,Drama,0,1,0,0,0,0,0,0,0,0,0,0
4892,7.581,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
4893,3.2710000000000004,USA,Thriller,0,0,0,0,0,0,0,0,0,1,0,0
4894,11.879000000000001,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
4895,6.117000000000001,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
4896,9.547,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4897,7.446000000000001,UK,Drama,0,0,1,0,0,0,0,0,0,0,0,0
4898,4.1419999999999995,USA,Comedy,1,0,0,0,0,0,0,0,0,0,0,0
4899,7.0360000000000005,Australia,Adventure,0,0,0,0,0,0,0,0,0,1,0,0
4900,5.494,Australia,Thriller,0,0,0,0,0,0,0,0,0,0,1,0
4901,7.501,USA,Drama,0,1,0,0,0,0,0,0,0,0,0,0
4902,6.211,USA,Drama,0,0,0,0,0,0,0,0,1,0,0,0
4903,12.567,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4904,22.488000000000003,USA,Animation,0,0,1,0,0,0,0,0,0,0,0,0
4905,7.1,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
4906,7.622999999999999,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4907,9.902000000000001,USA,Action,0,1,0,0,0,0,0,0,0,0,0,0
4908,17.406,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
4909,7.148,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
4910,6.939,USA,Drama,0,0,0,0,1,0,0,0,0,0,0,0
4911,14.519,USA,Action,0,0,1,0,0,0,0,0,0,0,0,0
4912,8.433,France,Action,0,0,0,1,0,0,0,0,0,0,0,0
4913,6.528,UK,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4914,6.632999999999999,USA,Drama,0,0,0,0,0,1,0,0,0,0,0,0
4915,11.289000000000001,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
4916,13.386,USA,Horror,0,0,0,1,0,0,0,0,0,0,0,0
4917,6.21,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4918,4.821000000000001,France,Drama,0,0,1,0,0,0,0,0,0,0,0,0
4919,6.648,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
4920,8.213,USA,Crime,0,0,0,1,0,0,0,0,0,0,0,0
4921,15.754000000000001,USA,Adventure,0,0,1,0,0,0,0,0,0,0,0,0
4922,13.474,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
4923,10.505999999999998,UK,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4924,5.391,USA,Action,0,0,0,0,0,0,0,1,0,0,0,0
4925,5.013,Belgium,Crime,0,1,0,0,0,0,0,0,0,0,0,0
4926,8.97,UK,Comedy,0,0,0,0,0,0,0,1,0,0,0,0
4927,8.135,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
4928,5.875,USA,Comedy,0,0,0,1,0,0,0,0,0,0,0,0
4929,6.981,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
4930,15.224,USA,Action,0,0,0,1,0,0,0,0,0,0,0,0
4931,5.666,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4932,10.175,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4933,5.433,UK,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4934,7.066,Canada,Sci-Fi,0,0,0,1,0,0,0,0,0,0,0,0
4935,8.387,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4936,17.227999999999998,USA,Action,0,0,0,0,1,0,0,0,0,0,0,0
4937,15.755,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
4938,4.948,USA,Drama,0,0,0,0,0,0,0,1,0,0,0,0
4939,6.095,USA,Horror,0,0,0,0,1,0,0,0,0,0,0,0
4940,14.405999999999999,USA,Adventure,0,0,0,0,0,1,0,0,0,0,0,0
4941,5.995,USA,Biography,0,0,0,0,0,1,0,0,0,0,0,0
4942,6.912999999999999,Canada,Comedy,0,0,0,0,0,0,0,0,1,0,0,0
4943,8.788,USA,Comedy,0,1,0,0,0,0,0,0,0,0,0,0
4944,11.025,USA,Adventure,0,0,0,0,0,1,0,0,0,0,0,0
4945,7.528,USA,Crime,0,0,0,0,0,0,0,0,0,1,0,0
4946,4.625,India,Drama,0,0,1,0,0,0,0,0,0,0,0,0
4947,7.8870000000000005,USA,Comedy,0,0,1,0,0,0,0,0,0,0,0,0
4948,6.487,USA,Comedy,0,0,0,0,0,0,0,0,0,1,0,0
4949,13.470999999999998,USA,Animation,0,0,0,0,0,1,0,0,0,0,0,0
4950,26.691,USA,Animation,0,0,0,0,0,1,0,0,0,0,0,0
4951,7.3260000000000005,UK,Drama,0,0,0,0,0,0,0,0,0,1,0,0
4952,8.602,USA,Comedy,0,0,0,0,1,0,0,0,0,0,0,0
4953,6.087000000000001,USA,Comedy,0,0,0,0,0,0,1,0,0,0,0,0
4954,9.488,USA,Action,0,0,0,0,0,1,0,0,0,0,0,0
4955,7.932,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4956,8.148,USA,Adventure,0,0,0,0,0,1,0,0,0,0,0,0
4957,15.142000000000001,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4958,10.703,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4959,5.154,France,Adventure,0,0,0,0,1,0,0,0,0,0,0,0
4960,21.333000000000002,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
4961,13.526,USA,Animation,0,0,0,0,0,0,1,0,0,0,0,0
4962,7.005,USA,Adventure,0,1,0,0,0,0,0,0,0,0,0,0
4963,6.372999999999999,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4964,7.7,USA,Crime,0,0,0,0,0,0,1,0,0,0,0,0
4965,4.798,USA,Comedy,0,0,0,0,0,1,0,0,0,0,0,0
4966,8.713,USA,Action,0,0,0,0,0,0,1,0,0,0,0,0
4967,7.52,USA,Crime,0,0,0,0,0,1,0,0,0,0,0,0
4968,8.154,USA,Drama,0,0,0,1,0,0,0,0,0,0,0,0
4969,8.89,USA,Comedy,0,0,0,0,0,0,0,0,0,0,1,0
