tmdbId,original_language,original_title,popularity,release_date,title,score_tmdb,votes_tmdb,movieId,imdbId,genres,year,worldwide_gross,budget,company,country,director,domestic_gross,runtime,score_imdb,star,votes_imdb,writer,votes_ml,score_ml
22894,en,Legion,6.869,2010-01-21,Legion,5.3,1077,73929,1038686,Action|Fantasy|Horror|Thriller,2010.0,67918658.0,26000000.0,Bold Films,USA,Scott Stewart,40168080.0,100,5.2,Paul Bettany,85724,Peter Schink,910,2.6252747252747253
41787,en,Defenseless,0.737,1991-08-23,Defenseless,5.7,3,73989,99397,Thriller,1991.0,0.0,0.0,Carolco Pictures,USA,Martin Campbell,6413375.0,104,5.8,Barbara Hershey,583,James Cresson,4,3.125
48609,en,A Fine Mess,1.533,1986-08-08,A Fine Mess,3.6,8,74017,91051,Comedy,1986.0,6029824.0,0.0,Blake Edwards,USA,Blake Edwards,6029824.0,90,4.5,Ted Danson,1164,Blake Edwards,5,2.8
27569,en,Extraordinary Measures,5.694,2010-01-21,Extraordinary Measures,6.3,145,74131,1244659,Drama,2010.0,15134293.0,31000000.0,CBS Films,USA,Tom Vaughan,11854694.0,106,6.5,Brendan Fraser,14980,Robert Nelson Jacobs,141,3.0921985815602837
8349,de,Der rote Baron,6.016,2008-03-29,The Red Baron,6.5,109,74139,365675,Action|Drama|Romance|War,2008.0,40239.0,0.0,Niama Film,Germany,Nikolai Müllerschön,36569.0,106,6.4,Matthias Schweighöfer,10306,Nikolai Müllerschön,72,3.2708333333333335
13477,en,When in Rome,6.908,2010-01-29,When in Rome,5.9,657,74154,1185416,Comedy|Romance,2010.0,36699403.0,55000000.0,Touchstone Pictures,USA,Mark Steven Johnson,32669555.0,91,5.6,Kristen Bell,53883,David Diamond,720,2.984722222222222
12201,en,Edge of Darkness,8.941,2010-01-29,Edge of Darkness,6.3,759,74156,1226273,Drama|Thriller,2010.0,74901339.0,80000000.0,Warner Bros.,UK,Martin Campbell,43313890.0,117,6.6,Mel Gibson,79774,William Monahan,696,3.1939655172413794
99749,en,Rampage,1.585,1987-09-01,Rampage,6.5,18,74255,95958,Thriller,1987.0,796368.0,7500000.0,De Laurentiis Entertainment Group (DEG),USA,William Friedkin,796368.0,97,6.3,Michael Biehn,1625,William P. Wood,13,2.6538461538461537
71825,en,Mistress,2.924,1992-07-24,Mistress,5.5,13,74300,104892,Comedy,1992.0,1102469.0,0.0,Meir Teper,USA,Barry Primus,1102469.0,110,5.5,Robert Wuhl,1766,Barry Primus,10,2.2
25983,en,The House of the Devil,5.671,2009-04-25,The House of the Devil,6.1,310,74370,1172994,Horror|Thriller,2009.0,0.0,900000.0,MPI Media Group,USA,Ti West,100659.0,95,6.4,Jocelin Donahue,33194,Ti West,377,3.387267904509284
24469,en,Fish Tank,6.096,2009-05-14,Fish Tank,7.0,412,74416,1232776,Drama,2009.0,2357852.0,0.0,BBC Films,UK,Andrea Arnold,373060.0,123,7.3,Katie Jarvis,51481,Andrea Arnold,691,3.670767004341534
32856,en,Valentine's Day,12.107,2010-02-10,Valentine's Day,5.8,1779,74450,817230,Comedy|Romance,2010.0,216485654.0,52000000.0,New Line Cinema,USA,Garry Marshall,110485654.0,125,5.7,Julia Roberts,100570,Katherine Fugate,1147,2.916303400174368
7978,en,The Wolfman,11.124,2010-02-11,The Wolfman,5.7,950,74452,780653,Horror|Thriller,2010.0,0.0,150000000.0,Universal Pictures,USA,Joe Johnston,61979680.0,103,5.8,Benicio Del Toro,93175,Andrew Kevin Walker,659,2.644916540212443
11324,en,Shutter Island,17.099,2010-02-14,Shutter Island,8.1,11776,74458,1130884,Drama|Mystery|Thriller,2010.0,294804195.0,80000000.0,Paramount Pictures,USA,Martin Scorsese,128012934.0,138,8.1,Leonardo DiCaprio,883895,Laeta Kalogridis,18594,3.9619769818220933
26715,en,Bitch Slap,7.837,2009-05-16,Bitch Slap,4.8,138,74484,1212974,Action|Comedy|Crime|Thriller,2009.0,199436.0,0.0,Bombshell Pictures,USA,Rick Jacobson,17365.0,109,4.5,Julia Voth,12478,Rick Jacobson,109,2.463302752293578
38448,en,Ondine,6.442,2009-09-14,Ondine,6.4,149,74488,1235796,Drama|Fantasy|Romance,2009.0,1644755.0,12000000.0,Wayfare Entertainment,Ireland,Neil Jordan,548934.0,111,6.8,Colin Farrell,17919,Neil Jordan,282,3.5319148936170213
24253,sv,Flickan som lekte med elden,9.99,2009-09-18,The Girl Who Played with Fire,7.0,842,74510,1216487,Action|Crime|Drama|Mystery|Thriller,2009.0,66995253.0,0.0,Yellow Bird,Sweden,Daniel Alfredson,9081782.0,129,7.2,Noomi Rapace,78771,Jonas Frykberg,1676,3.7771479713603817
32657,en,Percy Jackson & the Olympians: The Lightning Thief,15.08,2010-02-01,Percy Jackson & the Olympians: The Lightning Thief,6.1,3935,74530,814255,Adventure|Fantasy,2010.0,226497209.0,95000000.0,Fox 2000 Pictures,UK,Chris Columbus,88761720.0,118,5.9,Logan Lerman,152255,Craig Titley,1956,2.9575664621676894
23742,en,Cop Out,9.272,2010-02-26,Cop Out,5.3,762,74532,1385867,Action|Comedy|Crime,2010.0,55583804.0,37000000.0,Warner Bros.,USA,Kevin Smith,44875481.0,107,5.6,Bruce Willis,78157,Robb Cullen,649,2.7026194144838214
11439,en,The Ghost Writer,7.645,2010-02-12,The Ghost Writer,6.8,1082,74545,1139328,Drama|Mystery|Thriller,2010.0,60222298.0,45000000.0,R.P. Productions,France,Roman Polanski,15541549.0,128,7.2,Ewan McGregor,140059,Robert Harris,2126,3.5865475070555033
26963,en,The Secret of Kells,4.745,2009-02-09,The Secret of Kells,7.5,267,74553,485601,Animation|Fantasy,2009.0,0.0,0.0,Les Armateurs,France,Tomm Moore,686383.0,100,7.7,Evan McGuire,25381,Tomm Moore,819,3.8064713064713063
23172,en,The Spy Next Door,7.086,2010-01-15,The Spy Next Door,5.6,613,74580,1273678,Action|Children|Comedy,2010.0,45236543.0,28000000.0,Relativity Media,USA,Brian Levant,24268828.0,94,5.4,Jackie Chan,33070,Jonathan Bernstein,380,2.7263157894736842
30128,en,I Hope They Serve Beer in Hell,3.103,2009-09-25,I Hope They Serve Beer in Hell,4.9,34,74582,1220628,Comedy,2009.0,1429299.0,0.0,Rudius Films,USA,Bob Gosse,1425993.0,105,5.3,Matt Czuchry,7631,Tucker Max,59,2.7203389830508473
26428,en,Agora,6.669,2009-05-17,Agora,6.9,687,74624,1186830,Adventure|Drama|Romance,2009.0,39041505.0,70000000.0,Mod Producciones,Spain,Alejandro Amenábar,617840.0,127,7.2,Rachel Weisz,56850,Alejandro Amenábar,559,3.597495527728086
15357,fr,Banlieue 13 - Ultimatum,8.713,2009-02-18,District 13: Ultimatum,6.1,523,74668,1247640,Action|Sci-Fi,2009.0,8786375.0,0.0,EuropaCorp,France,Patrick Alessandrin,36039.0,101,6.5,Cyril Raffaelli,39096,Luc Besson,527,3.3074003795066416
29427,en,The Crazies,8.31,2010-02-26,The Crazies,6.2,998,74685,455407,Action|Drama|Horror|Sci-Fi|Thriller,2010.0,54956140.0,20000000.0,Overture Films,USA,Breck Eisner,39123589.0,101,6.5,Radha Mitchell,98210,Scott Kosar,1141,3.2445223488168273
22971,en,Dear John,9.625,2010-02-04,Dear John,6.8,2493,74688,989757,Drama|Romance|War,2010.0,114977104.0,25000000.0,Screen Gems,USA,Lasse Hallström,80014842.0,108,6.3,Channing Tatum,115712,Jamie Linden,950,3.170526315789474
23023,en,Tooth Fairy,10.891,2010-01-14,Tooth Fairy,5.3,980,74698,808510,Comedy|Fantasy,2010.0,112462508.0,48000000.0,Twentieth Century Fox Film Corporation,USA,Michael Lembeck,60022256.0,101,5.0,Dwayne Johnson,33336,Lowell Ganz,484,2.3987603305785123
17473,en,The Room,9.033,2003-06-27,The Room,4.2,651,74754,368226,Comedy|Drama|Romance,2003.0,0.0,6000000.0,Wiseau-Films,USA,Tommy Wiseau,1800.0,99,3.6,Tommy Wiseau,40355,Tommy Wiseau,594,2.435185185185185
26022,hi,My Name Is Khan,6.516,2010-02-11,My Name Is Khan,7.8,383,74787,1188996,Drama|Romance,2010.0,42345360.0,12000000.0,Dharma Productions,India,Karan Johar,4018695.0,165,8.0,Shah Rukh Khan,81130,Shibani Bathija,295,3.6033898305084744
12155,en,Alice in Wonderland,15.791,2010-03-03,Alice in Wonderland,6.5,8159,74789,1014759,Adventure|Fantasy|IMAX,2010.0,1025491110.0,200000000.0,Walt Disney Pictures,USA,Tim Burton,334191110.0,108,6.5,Mia Wasikowska,331389,Linda Woolverton,7042,3.1341238284578243
22972,en,Green Zone,9.254,2010-03-11,Green Zone,6.4,1107,74795,947810,Action|Drama|Thriller|War,2010.0,94882889.0,100000000.0,Universal Pictures,UK,Paul Greengrass,35053660.0,115,6.8,Matt Damon,116142,Brian Helgeland,1581,3.3716002530044276
27583,en,Greenberg,6.171,2010-03-26,Greenberg,5.9,260,74916,1234654,Comedy|Drama,2010.0,6153967.0,0.0,Scott Rudin Productions,USA,Noah Baumbach,4216789.0,107,6.1,Ben Stiller,31477,Jennifer Jason Leigh,538,3.20817843866171
34016,en,She's Out of My League,9.45,2010-03-11,She's Out of My League,6.1,899,74946,815236,Comedy,2010.0,49779728.0,20000000.0,DreamWorks,USA,Jim Field Smith,31584722.0,100,6.4,Jay Baruchel,107464,Sean Anders,1273,3.265907305577376
25941,en,Harry Brown,6.897,2009-11-11,Harry Brown,6.8,492,74948,1289406,Crime|Drama|Thriller,2009.0,10329747.0,7300000.0,Marv Films,UK,Daniel Barber,1818681.0,103,7.2,Michael Caine,77350,Gary Young,809,3.477750309023486
23169,en,Remember Me,10.253,2010-03-12,Remember Me,7.0,1911,75341,1403981,Drama|Romance,2010.0,56032889.0,16000000.0,Summit Entertainment,USA,Allen Coulter,19068240.0,113,7.2,Robert Pattinson,121432,Will Fetters,830,3.443975903614458
36233,en,Posse,2.417,1993-05-14,Posse,5.3,26,75370,107863,Western,1993.0,0.0,10000000.0,PolyGram Filmed Entertainment,UK,Mario Van Peebles,18290000.0,111,5.5,Mario Van Peebles,3422,Sy Richardson,29,2.5172413793103448
44363,en,Frozen,5.824,2010-02-05,Frozen,5.8,931,75395,1323045,Drama|Horror|Thriller,2010.0,3065860.0,0.0,A Bigger Boat,USA,Adam Green,243390.0,93,6.2,Shawn Ashmore,57244,Adam Green,404,3.0705445544554455
29426,en,Survival of the Dead,8.77,2010-05-06,Survival of the Dead,4.8,187,75425,1134854,Horror,2009.0,0.0,4000000.0,Blank of the Dead Productions,USA,George A. Romero,101740.0,90,4.9,Alan Van Sprang,18336,George A. Romero,148,2.3445945945945947
27573,en,The Bounty Hunter,9.612,2010-03-16,The Bounty Hunter,5.7,1518,75805,1038919,Action|Comedy|Romance,2010.0,136000000.0,40000000.0,Columbia Pictures,USA,Andy Tennant,67061228.0,110,5.5,Jennifer Aniston,103868,Sarah Thorp,1080,2.9212962962962963
31867,en,Repo Men,7.852,2010-03-18,Repo Men,6.2,910,75985,1053424,Action|Sci-Fi|Thriller,2010.0,18409891.0,32000000.0,Universal Pictures,USA,Miguel Sapochnik,13794835.0,111,6.3,Jude Law,91561,Eric Garcia,1252,3.2468051118210863
28355,en,Case 39,10.727,2009-08-13,Case 39,6.2,1054,76030,795351,Horror|Thriller,2009.0,29000000.0,26000000.0,Paramount Vantage,USA,Christian Alvart,13248477.0,109,6.2,Renée Zellweger,65254,Ray Wright,471,3.1666666666666665
34423,en,The Slammin' Salmon,6.318,2009-01-17,The Slammin' Salmon,6.0,84,76060,1135525,Comedy,2009.0,0.0,0.0,Broken Lizard Industries,USA,Kevin Heffernan,41588.0,100,6.5,Michael Clarke Duncan,11324,Jay Chandrasekhar,115,2.991304347826087
23048,en,Hot Tub Time Machine,7.1,2010-03-26,Hot Tub Time Machine,6.0,1323,76077,1231587,Comedy|Sci-Fi,2010.0,64572262.0,36000000.0,Metro-Goldwyn-Mayer (MGM),USA,Steve Pink,50287556.0,101,6.4,John Cusack,145648,Josh Heald,2894,3.086385625431928
28211,en,Chloe,8.626,2009-03-25,Chloe,5.9,885,76079,1352824,Drama|Thriller,2009.0,8459458.0,11000000.0,StudioCanal,USA,Atom Egoyan,3074838.0,96,6.3,Julianne Moore,60262,Erin Cressida Wilson,516,3.190891472868217
30018,ko,마더,6.867,2009-05-28,Mother,7.6,319,76091,1216496,Crime|Drama|Mystery|Thriller,2009.0,17112713.0,5000000.0,CJ Entertainment,South Korea,Joon-ho Bong,547292.0,129,7.8,Hye-ja Kim,31822,Joon-ho Bong,535,3.8186915887850468
10191,en,How to Train Your Dragon,26.817,2010-03-10,How to Train Your Dragon,7.7,7092,76093,892769,Adventure|Animation|Children|Fantasy|IMAX,2010.0,494878759.0,165000000.0,DreamWorks Animation,USA,Dean DeBlois,217581231.0,98,8.1,Jay Baruchel,538360,William Davies,13908,3.9204774230658614
37181,fa,درباره الی‎‎,5.374,2009-02-10,About Elly,7.4,178,76111,1360860,Drama|Mystery,2009.0,0.0,0.0,Dreamlab,Iran,Asghar Farhadi,106662.0,119,8.1,Golshifteh Farahani,31740,Asghar Farhadi,260,3.8038461538461537
18823,en,Clash of the Titans,11.837,2010-04-01,Clash of the Titans,5.7,3537,76175,800320,Action|Adventure|Drama|Fantasy,2010.0,232713139.0,125000000.0,Warner Bros.,USA,Louis Leterrier,163214888.0,106,5.8,Sam Worthington,241875,Travis Beacham,2459,2.735868239121594
34769,en,Defendor,6.514,2009-09-12,Defendor,6.4,280,76210,1303828,Comedy|Crime|Drama,2009.0,44462.0,3500000.0,Insight Film Releasing,Canada,Peter Stebbings,44462.0,101,6.8,Woody Harrelson,32840,Peter Stebbings,416,3.34375
23483,en,Kick-Ass,14.415,2010-03-22,Kick-Ass,7.1,7157,76251,1250777,Action|Comedy,2010.0,96188903.0,30000000.0,Marv Films,UK,Matthew Vaughn,48071303.0,117,7.7,Aaron Taylor-Johnson,465530,Jane Goldman,11377,3.625911927573174
4252,en,Chalte Chalte,2.778,2003-06-12,Chalte Chalte,6.0,48,76269,346723,Drama,2003.0,0.0,0.0,Dreamz Unlimited,India,Aziz Mirza,836225.0,167,6.6,Shah Rukh Khan,12435,Aziz Mirza,21,2.8333333333333335
35056,en,Date Night,9.674,2010-04-08,Date Night,6.0,1653,76293,1279935,Action|Comedy|Romance,2010.0,152263880.0,55000000.0,Twentieth Century Fox Film Corporation,USA,Shawn Levy,98711404.0,88,6.3,Steve Carell,135458,Josh Klausner,2159,3.198471514590088
47090,en,The Pit and the Pendulum,2.625,1991-06-27,The Pit and the Pendulum,5.9,43,76298,100369,Horror,1991.0,0.0,2000000.0,Empire Pictures (II),USA,Stuart Gordon,3331.0,97,6.1,Lance Henriksen,3241,Edgar Allan Poe,22,2.6136363636363638
36419,en,After.Life,8.929,2009-11-07,After.Life,5.6,391,76317,838247,Drama|Horror|Thriller,2009.0,3606395.0,4500000.0,Lleju Productions,USA,Agnieszka Wojtowicz-Vosloo,108229.0,100,5.9,Christina Ricci,32597,Agnieszka Wojtowicz-Vosloo,218,2.885321100917431
27586,en,The Runaways,6.691,2010-03-19,The Runaways,6.4,428,76763,1017451,Drama|Musical,2010.0,2995811.0,10000000.0,River Road Entertainment,USA,Floria Sigismondi,3571735.0,106,6.6,Kristen Stewart,41586,Floria Sigismondi,423,3.3333333333333335
34803,en,Death at a Funeral,5.624,2010-04-15,Death at a Funeral,5.7,399,77191,1321509,Comedy,2010.0,49050886.0,20000000.0,Screen Gems,USA,Neil LaBute,42739347.0,92,5.7,Chris Rock,38627,Dean Craig,347,3.015850144092219
37861,fr,Valhalla Rising,10.704,2009-09-04,Valhalla Rising,6.0,547,77201,862467,Action|Drama|War,2009.0,30638.0,0.0,BBC Films,Denmark,Nicolas Winding Refn,17546.0,93,6.0,Mads Mikkelsen,47214,Nicolas Winding Refn,540,3.0703703703703704
33217,en,Diary of a Wimpy Kid,9.358,2010-03-19,Diary of a Wimpy Kid,6.0,684,77206,1196141,Children|Comedy,2010.0,75700498.0,15000000.0,Color Force,USA,Thor Freudenthal,64003625.0,100,6.2,Zachary Gordon,35256,Jackie Filgo,304,3.057565789473684
41110,it,Io sono l'amore,6.969,2009-09-05,I Am Love,6.9,138,77240,1226236,Drama|Romance,2009.0,0.0,0.0,First Sun,Italy,Luca Guadagnino,5005465.0,120,7.0,Tilda Swinton,15445,Barbara Alberti,213,3.4694835680751175
25832,en,Aria,1.557,1987-05-27,Aria,6.3,14,77291,92580,Comedy|Drama,1987.0,0.0,0.0,Lightyear Entertainment,UK,Robert Altman,1028679.0,90,5.8,John Hurt,2243,Robert Altman,17,2.911764705882353
38810,el,Κυνόδοντας,13.518,2009-06-01,Dogtooth,7.1,701,77307,1379182,Drama,2009.0,110197.0,0.0,Boo Productions,Greece,Yorgos Lanthimos,110248.0,94,7.3,Christos Stergioglou,53533,Efthymis Filippou,984,3.7332317073170733
34813,en,The Losers,8.856,2010-04-23,The Losers,6.2,790,77364,480255,Action|Adventure|Drama|Mystery|Thriller,2010.0,23580000.0,25000000.0,Warner Bros.,USA,Sylvain White,23580735.0,97,6.4,Idris Elba,78545,Peter Berg,701,3.164051355206847
35690,en,The Last Song,8.374,2010-03-31,The Last Song,7.2,1998,77414,1294226,Drama|Romance,2010.0,0.0,20000000.0,Touchstone Pictures,USA,Julie Anne Robinson,62950384.0,100,5.9,Miley Cyrus,66108,Nicholas Sparks,489,3.3895705521472395
39053,en,Cyrus,7.414,2010-06-18,Cyrus,6.0,194,77421,1336617,Comedy|Drama|Romance,2010.0,0.0,7000000.0,Scott Free Productions,USA,Jay Duplass,7455447.0,91,6.3,John C. Reilly,31320,Mark Duplass,371,3.207547169811321
37169,en,The Human Centipede (First Sequence),12.764,2009-04-26,The Human Centipede (First Sequence),4.9,876,77427,1467304,Horror,2009.0,0.0,0.0,Six Entertainment,Netherlands,Tom Six,181467.0,92,4.4,Dieter Laser,62034,Tom Six,746,2.178954423592493
10138,en,Iron Man 2,24.313,2010-04-28,Iron Man 2,6.8,11278,77561,1228705,Action|Adventure|Sci-Fi|Thriller|IMAX,2010.0,623933331.0,200000000.0,Paramount Pictures,USA,Jon Favreau,312433331.0,124,7.0,Robert Downey Jr.,571416,Justin Theroux,11761,3.5022106963693562
38579,en,Marmaduke,6.995,2010-06-04,Marmaduke,5.0,331,77665,1392197,Comedy,2010.0,83761844.0,50000000.0,Twentieth Century Fox Film Corporation,USA,Tom Dey,33644788.0,100,4.2,Owen Wilson,12104,Tim Rasmussen,82,2.1707317073170733
37931,en,MacGruber,7.217,2010-05-21,MacGruber,5.3,254,77667,1470023,Action|Comedy,2010.0,6110000.0,10000000.0,Broadway Video,USA,Jorma Taccone,8460995.0,90,5.5,Will Forte,37743,Will Forte,455,2.6857142857142855
10171,de,Homo Faber,1.196,1991-03-21,Voyager,6.0,23,77719,102050,Drama,1991.0,0.0,0.0,Action Films,France,Volker Schlöndorff,516517.0,117,6.8,Sam Shepard,2507,Max Frisch,23,3.260869565217391
23437,en,A Nightmare on Elm Street,9.915,2010-04-30,A Nightmare on Elm Street,5.5,1316,77798,1179056,Fantasy|Horror|Thriller,2010.0,115664037.0,35000000.0,New Line Cinema,USA,Samuel Bayer,63075011.0,95,5.2,Jackie Earle Haley,79930,Wesley Strick,595,2.577310924369748
37495,en,Four Lions,6.645,2010-05-07,Four Lions,7.0,595,77800,1341167,Comedy|Drama,2010.0,4270000.0,0.0,Film4,UK,Christopher Morris,304137.0,97,7.3,Will Adamsdale,61262,Christopher Morris,1172,3.7197098976109215
35169,en,Furry Vengeance,6.461,2010-04-02,Furry Vengeance,4.6,265,77820,492389,Children|Comedy,2010.0,39340177.0,35000000.0,Summit Entertainment,USA,Roger Kumble,17596256.0,100,3.8,Brendan Fraser,13245,Michael Carnes,79,1.981012658227848
38542,en,The Disappearance of Alice Creed,6.675,2009-09-12,The Disappearance of Alice Creed,6.6,265,77843,1379177,Thriller,2009.0,867714.0,800000.0,CinemaNX,UK,J Blakeson,166980.0,100,6.8,Gemma Arterton,22135,J Blakeson,271,3.2896678966789668
20662,en,Robin Hood,18.913,2010-05-12,Robin Hood,6.3,2419,77866,955308,Action|Adventure|Drama|Romance|War,2010.0,310669540.0,200000000.0,Universal Pictures,USA,Ridley Scott,105269730.0,140,6.7,Russell Crowe,224548,Brian Helgeland,2443,3.163119115841179
46705,en,Blue Valentine,8.67,2010-12-27,Blue Valentine,6.9,1567,78039,1120985,Drama|Romance,2010.0,16566240.0,3500000.0,Incentive Filmed Entertainment,USA,Derek Cianfrance,9737892.0,112,7.4,Ryan Gosling,154714,Derek Cianfrance,1890,3.676190476190476
37821,en,Killers,6.434,2010-06-04,Killers,5.8,1246,78041,1103153,Action|Comedy,2010.0,98159963.0,75000000.0,Lionsgate,USA,Robert Luketic,47059963.0,100,5.4,Katherine Heigl,77029,Bob DeRosa,726,2.9359504132231407
9543,en,Prince of Persia: The Sands of Time,13.761,2010-05-19,Prince of Persia: The Sands of Time,6.2,3825,78105,473075,Action|Adventure|Fantasy|Romance|IMAX,2010.0,335154643.0,200000000.0,Walt Disney Pictures,USA,Mike Newell,90759676.0,116,6.6,Jake Gyllenhaal,237542,Boaz Yakin,3133,3.1383657835939993
37786,en,Sex and the City 2,7.755,2010-05-26,Sex and the City 2,5.8,749,78174,1261945,Comedy|Drama|Romance,2010.0,288347692.0,100000000.0,New Line Cinema,USA,Michael Patrick King,95347692.0,146,4.4,Sarah Jessica Parker,63699,Michael Patrick King,754,2.3507957559681696
32823,en,Get Him to the Greek,7.867,2010-06-04,Get Him to the Greek,5.9,918,78209,1226229,Comedy,2010.0,90029656.0,0.0,Universal Pictures,USA,Nicholas Stoller,60974475.0,109,6.4,Jonah Hill,153864,Nicholas Stoller,2253,3.177984909010209
1785,fr,Milou en Mai,1.467,1990-01-24,May Fools,7.2,31,78270,97884,Comedy|Romance,1990.0,0.0,0.0,Nouvelles Éditions de Films (NEF),France,Louis Malle,1576702.0,100,7.2,Miou-Miou,2071,Louis Malle,13,3.6923076923076925
10241,fr,Conte d'hiver,1.891,1992-01-01,A Tale of Winter,7.4,26,78272,104008,Drama,1992.0,0.0,0.0,Compagnie Eric Rohmer (CER),France,Éric Rohmer,213687.0,114,7.6,Charlotte Véry,2948,Éric Rohmer,26,3.5576923076923075
37056,en,Letters to Juliet,16.017,2010-05-14,Letters to Juliet,6.9,1583,78316,892318,Drama|Romance,2010.0,0.0,30000000.0,Summit Entertainment,USA,Gary Winick,53032453.0,100,6.6,Amanda Seyfried,79868,Jose Rivera,1048,3.439885496183206
20533,en,Jonah Hex,7.528,2010-06-18,Jonah Hex,4.6,670,78467,1075747,Action|Drama|Thriller|Western,2010.0,10539000.0,47000000.0,Warner Bros.,USA,Jimmy Hayward,10539414.0,81,4.7,Josh Brolin,48504,Mark Neveldine,419,2.3520286396181382
34544,en,The A-Team,11.397,2010-06-10,The A-Team,6.3,2572,78469,429493,Action|Comedy|Thriller,2010.0,177238796.0,110000000.0,Twentieth Century Fox Film Corporation,USA,Joe Carnahan,77222099.0,117,6.8,Liam Neeson,222505,Joe Carnahan,3300,3.2183333333333333
10193,en,Toy Story 3,17.551,2010-06-16,Toy Story 3,7.7,7862,78499,435761,Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010.0,1066969703.0,200000000.0,Walt Disney Pictures,USA,Lee Unkrich,415004880.0,103,8.3,Tom Hanks,603472,John Lasseter,14841,3.870089616602655
39013,en,Winter's Bone,11.194,2010-06-11,Winter's Bone,6.9,894,78574,1399683,Drama|Thriller,2010.0,13831503.0,2000000.0,Anonymous Content,USA,Debra Granik,6531503.0,100,7.2,Jennifer Lawrence,118433,Debra Granik,2265,3.688962472406181
10192,en,Shrek Forever After,13.786,2010-05-16,Shrek Forever After,6.1,3574,78637,892791,Adventure|Animation|Children|Comedy|Fantasy|IMAX,2010.0,752600867.0,165000000.0,DreamWorks Animation,USA,Mike Mitchell,238371987.0,93,6.3,Mike Myers,150636,William Steig,2278,3.0388498683055314
37414,en,The Killer Inside Me,6.628,2010-02-19,The Killer Inside Me,6.0,285,78679,954947,Crime|Drama|Thriller|Western,2010.0,0.0,13000000.0,Hero Entertainment,USA,Michael Winterbottom,214966.0,109,6.1,Casey Affleck,30060,John Curran,277,3.0523465703971118
24021,en,The Twilight Saga: Eclipse,17.94,2010-06-23,The Twilight Saga: Eclipse,6.0,4607,78772,1325004,Fantasy|Romance|Thriller|IMAX,2010.0,698491347.0,68000000.0,Summit Entertainment,USA,David Slade,300531751.0,124,4.9,Kristen Stewart,195941,Melissa Rosenberg,2854,2.38822704975473
36691,en,Solitary Man,6.401,2009-09-07,Solitary Man,5.8,126,78774,1294213,Comedy|Drama,2009.0,5024782.0,15000000.0,Millennium Films,USA,Brian Koppelman,4360548.0,90,6.4,Michael Douglas,14100,Brian Koppelman,185,3.056756756756757
34647,en,Enter the Void,7.403,2010-05-05,Enter the Void,7.3,708,78836,1191111,Drama,2009.0,754249.0,0.0,Fidélité Films,France,Gaspar Noé,336467.0,161,7.3,Nathaniel Brown,51942,Gaspar Noé,923,3.7475622968580713
10196,en,The Last Airbender,9.629,2010-06-30,The Last Airbender,4.6,2026,78893,938283,Action|Adventure|Fantasy,2010.0,318502923.0,150000000.0,Paramount Pictures,USA,M. Night Shyamalan,131564731.0,103,4.2,Noah Ringer,127467,M. Night Shyamalan,1341,2.051081282624907
34851,en,Predators,14.109,2010-07-03,Predators,6.0,1876,79057,1424381,Action|Sci-Fi|Thriller,2010.0,126248813.0,40000000.0,Twentieth Century Fox Film Corporation,USA,Nimród Antal,52000688.0,107,6.4,Adrien Brody,182863,Alex Litvak,1935,3.122997416020672
20352,en,Despicable Me,27.152,2010-07-08,Despicable Me,7.2,9606,79091,1323594,Animation|Children|Comedy|Crime,2010.0,543513985.0,69000000.0,Universal Pictures,USA,Pierre Coffin,251513985.0,95,7.7,Steve Carell,422190,Cinco Paul,9651,3.726090560563672
27205,en,Inception,38.838,2010-07-15,Inception,8.3,21060,79132,1375666,Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,2010.0,825532764.0,160000000.0,Warner Bros.,USA,Christopher Nolan,292576195.0,148,8.8,Leonardo DiCaprio,1629342,Christopher Nolan,41475,4.1629897528631705
38365,en,Grown Ups,12.273,2010-06-24,Grown Ups,6.1,2993,79134,1375670,Comedy,2010.0,271430189.0,80000000.0,Columbia Pictures,USA,Dennis Dugan,162001186.0,102,6.0,Adam Sandler,194404,Adam Sandler,1673,2.7498505678422
27022,en,The Sorcerer's Apprentice,12.328,2010-07-13,The Sorcerer's Apprentice,5.9,2697,79139,963966,Action|Adventure|Children|Comedy|Fantasy,2010.0,215283742.0,150000000.0,Walt Disney Pictures,USA,Jon Turteltaub,63150991.0,109,6.1,Nicolas Cage,133390,Lawrence Konner,2075,3.1809638554216866
37834,en,Knight and Day,10.574,2010-06-15,Knight and Day,6.0,2360,79185,1013743,Action|Comedy|Romance,2010.0,261930431.0,117000000.0,Twentieth Century Fox Film Corporation,USA,James Mangold,76423035.0,109,6.3,Tom Cruise,157815,Patrick O'Neill,2329,3.2574066122799485
38575,en,The Karate Kid,12.768,2010-06-10,The Karate Kid,6.3,2940,79224,1155076,Action|Children|Drama,2010.0,357852395.0,40000000.0,Columbia Pictures,USA,Harald Zwart,176591618.0,140,6.2,Jackie Chan,131784,Christopher Murphey,1774,3.03945885005637
39037,en,The Good Guy,5.499,2009-04-25,The Good Guy,5.6,87,79226,1247662,Comedy|Romance,2009.0,0.0,8000000.0,Belladonna Productions,USA,Julio DePietro,100503.0,100,5.9,Alexis Bledel,8288,Julio DePietro,76,3.0921052631578947
